INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
1551,T,231006,074158,60.602859N,24.240746E,113,22.9,79
1552,T,231006,074159,60.602871N,24.240858E,113,22.9,78
1553,T,231006,074200,60.602882N,24.240976E,112,23.7,77
1554,T,231006,074201,60.602898N,24.241091E,112,23.6,76
1555,T,231006,074202,60.602909N,24.241205E,112,23.2,77
1556,T,231006,074203,60.602921N,24.241323E,111,23.2,77
1557,T,231006,074204,60.602936N,24.241436E,113,23.2,78
1558,T,231006,074205,60.602947N,24.241552E,112,23.1,79
1559,T,231006,074206,60.602955N,24.241665E,112,22.7,78
1560,T,231006,074207,60.602966N,24.241777E,111,22.8,78
1561,T,231006,074208,60.602982N,24.241888E,110,22.6,78
1562,T,231006,074209,60.602993N,24.241997E,110,22.2,77
1563,T,231006,074210,60.603001N,24.242107E,109,22.2,82
1564,T,231006,074211,60.603008N,24.242222E,109,23.0,84
1565,T,231006,074212,60.603012N,24.242336E,109,22.4,84
1566,T,231006,074213,60.603016N,24.242453E,109,22.3,83
1567,T,231006,074214,60.603020N,24.242563E,109,21.3,83
1568,T,231006,074215,60.603020N,24.242666E,108,20.2,88
1569,T,231006,074216,60.603016N,24.242767E,107,20.2,89
1570,T,231006,074217,60.603020N,24.242882E,108,21.0,90
1571,T,231006,074218,60.603016N,24.242985E,108,20.4,90
1572,T,231006,074219,60.603012N,24.243092E,108,21.1,94
1573,T,231006,074220,60.603004N,24.243195E,108,21.0,93
1574,T,231006,074221,60.603001N,24.243298E,108,20.0,90
1575,T,231006,074222,60.603001N,24.243399E,108,19.7,91
1576,T,231006,074223,60.602997N,24.243504E,109,20.1,92
1577,T,231006,074224,60.602997N,24.243605E,109,18.7,92
1578,T,231006,074225,60.602993N,24.243706E,110,20.4,92
1579,T,231006,074226,60.602993N,24.243814E,110,20.4,94
1580,T,231006,074227,60.602985N,24.243916E,109,20.1,93
1581,T,231006,074228,60.602982N,24.244024E,110,21.1,93
1582,T,231006,074229,60.602978N,24.244129E,111,20.5,94
1583,T,231006,074230,60.602966N,24.244246E,112,22.5,95
1584,T,231006,074231,60.602955N,24.244356E,111,21.8,95
1585,T,231006,074232,60.602947N,24.244467E,111,21.9,96
1586,T,231006,074233,60.602940N,24.244579E,111,22.9,96
1587,T,231006,074234,60.602932N,24.244696E,110,23.3,95
1588,T,231006,074235,60.602921N,24.244816E,109,23.4,96
1589,T,231006,074236,60.602917N,24.244938E,109,23.9,96
1590,T,231006,074237,60.602913N,24.245066E,110,24.5,96
1591,T,231006,074238,60.602905N,24.245197E,111,24.5,97
1592,T,231006,074239,60.602898N,24.245323E,111,25.7,97
1593,T,231006,074240,60.602886N,24.245457E,112,24.9,97
1594,T,231006,074241,60.602879N,24.245584E,112,26.0,96
1595,T,231006,074242,60.602875N,24.245720E,111,27.0,96
1596,T,231006,074243,60.602867N,24.245859E,111,27.4,96
1597,T,231006,074244,60.602856N,24.246002E,112,28.4,96
1598,T,231006,074245,60.602837N,24.246153E,112,28.7,97
1599,T,231006,074246,60.602825N,24.246304E,112,28.8,97
1600,T,231006,074247,60.602814N,24.246456E,111,28.9,97
1601,T,231006,074248,60.602802N,24.246605E,111,28.9,97
1602,T,231006,074249,60.602795N,24.246748E,110,28.9,97
1603,T,231006,074250,60.602783N,24.246899E,109,29.4,96
1604,T,231006,074251,60.602779N,24.247046E,108,30.0,96
1605,T,231006,074252,60.602768N,24.247202E,108,30.1,95
1606,T,231006,074253,60.602760N,24.247358E,108,30.2,96
1607,T,231006,074254,60.602757N,24.247519E,110,29.2,97
1608,T,231006,074255,60.602741N,24.247665E,110,29.3,97
1609,T,231006,074256,60.602734N,24.247816E,110,29.7,97
1610,T,231006,074257,60.602730N,24.247965E,110,29.0,96
1611,T,231006,074258,60.602718N,24.248108E,109,28.4,96
1612,T,231006,074259,60.602711N,24.248247E,109,27.5,96
1613,T,231006,074300,60.602703N,24.248388E,109,27.1,96
1614,T,231006,074301,60.602695N,24.248526E,110,27.0,96
1615,T,231006,074302,60.602688N,24.248665E,110,27.0,96
1616,T,231006,074303,60.602684N,24.248802E,110,27.0,96
1617,T,231006,074304,60.602676N,24.248938E,110,26.9,96
1618,T,231006,074305,60.602669N,24.249077E,110,26.7,96
1619,T,231006,074306,60.602665N,24.249212E,109,26.7,95
1620,T,231006,074307,60.602657N,24.249344E,109,26.4,95
1621,T,231006,074308,60.602654N,24.249477E,109,26.3,94
1622,T,231006,074309,60.602650N,24.249613E,109,26.2,94
1623,T,231006,074310,60.602646N,24.249744E,109,25.9,93
1624,T,231006,074311,60.602638N,24.249876E,109,25.8,93
1625,T,231006,074312,60.602634N,24.250004E,109,25.5,93
1626,T,231006,074313,60.602631N,24.250135E,109,25.2,93
1627,T,231006,074314,60.602631N,24.250263E,109,25.0,92
1628,T,231006,074315,60.602627N,24.250387E,109,24.6,92
1629,T,231006,074316,60.602631N,24.250517E,110,24.5,91
1630,T,231006,074317,60.602631N,24.250635E,110,24.0,91
1631,T,231006,074318,60.602631N,24.250753E,110,23.6,91
1632,T,231006,074319,60.602627N,24.250868E,110,23.6,91
1633,T,231006,074320,60.602623N,24.250984E,110,23.5,91
1634,T,231006,074321,60.602623N,24.251101E,109,23.5,91
1635,T,231006,074322,60.602623N,24.251217E,109,23.6,90
1636,T,231006,074323,60.602623N,24.251335E,109,23.6,90
1637,T,231006,074324,60.602619N,24.251455E,109,23.6,90
1638,T,231006,074325,60.602615N,24.251575E,109,23.7,90
1639,T,231006,074326,60.602612N,24.251696E,109,23.8,91
1640,T,231006,074327,60.602612N,24.251820E,109,24.2,90
1641,T,231006,074328,60.602608N,24.251942E,109,24.2,90
1642,T,231006,074329,60.602608N,24.252064E,109,24.3,90
1643,T,231006,074330,60.602612N,24.252192E,109,25.0,89
1644,T,231006,074331,60.602612N,24.252317E,109,24.9,88
1645,T,231006,074332,60.602612N,24.252443E,108,24.9,88
1646,T,231006,074333,60.602612N,24.252571E,108,24.8,89
1647,T,231006,074334,60.602612N,24.252699E,108,24.8,89
1648,T,231006,074335,60.602612N,24.252825E,108,24.7,90
1649,T,231006,074336,60.602608N,24.252953E,108,24.7,91
1650,T,231006,074337,60.602608N,24.253077E,108,24.7,91
1651,T,231006,074338,60.602608N,24.253204E,107,24.7,90
1652,T,231006,074339,60.602612N,24.253334E,108,24.8,90
1653,T,231006,074340,60.602612N,24.253460E,108,24.8,90
1654,T,231006,074341,60.602612N,24.253586E,108,24.8,90
1655,T,231006,074342,60.602608N,24.253716E,108,24.8,90
1656,T,231006,074343,60.602608N,24.253839E,108,24.8,90
1657,T,231006,074344,60.602608N,24.253965E,108,24.8,90
1658,T,231006,074345,60.602608N,24.254093E,108,24.8,90
1659,T,231006,074346,60.602608N,24.254217E,108,24.7,90
1660,T,231006,074347,60.602608N,24.254349E,108,24.7,90
1661,T,231006,074348,60.602608N,24.254473E,108,24.6,91
1662,T,231006,074349,60.602608N,24.254599E,108,24.2,90
1663,T,231006,074350,60.602608N,24.254725E,108,23.9,90
1664,T,231006,074351,60.602608N,24.254843E,108,23.9,90
1665,T,231006,074352,60.602608N,24.254965E,108,23.4,89
1666,T,231006,074353,60.602612N,24.255083E,109,23.3,89
1667,T,231006,074354,60.602612N,24.255201E,109,23.3,89
1668,T,231006,074355,60.602615N,24.255318E,109,22.4,88
1669,T,231006,074356,60.602619N,24.255436E,109,23.2,87
1670,T,231006,074357,60.602623N,24.255554E,109,22.4,86
1671,T,231006,074358,60.602631N,24.255663E,110,20.8,80
1672,T,231006,074359,60.602634N,24.255768E,110,20.8,80
1673,T,231006,074400,60.602638N,24.255875E,110,21.7,82
1674,T,231006,074401,60.602650N,24.255978E,110,21.9,79
1675,T,231006,074402,60.602661N,24.256088E,110,22.0,76
1676,T,231006,074403,60.602673N,24.256201E,110,22.1,76
1677,T,231006,074404,60.602680N,24.256310E,111,22.7,75
1678,T,231006,074405,60.602695N,24.256426E,111,22.7,73
1679,T,231006,074406,60.602707N,24.256556E,111,25.8,73
1680,T,231006,074407,60.602718N,24.256681E,110,25.0,73
1681,T,231006,074408,60.602737N,24.256805E,110,24.5,72
1682,T,231006,074409,60.602757N,24.256929E,110,24.5,71
1683,T,231006,074410,60.602776N,24.257053E,110,24.6,70
1684,T,231006,074411,60.602798N,24.257175E,110,24.7,69
1685,T,231006,074412,60.602821N,24.257294E,110,23.6,68
1686,T,231006,074413,60.602840N,24.257408E,110,23.9,67
1687,T,231006,074414,60.602867N,24.257524E,111,24.6,65
1688,T,231006,074415,60.602894N,24.257643E,112,24.6,64
1689,T,231006,074416,60.602921N,24.257753E,112,24.1,63
1690,T,231006,074417,60.602951N,24.257864E,112,24.2,61
1691,T,231006,074418,60.602982N,24.257980E,112,25.1,60
1692,T,231006,074419,60.603012N,24.258089E,112,25.1,59
1693,T,231006,074420,60.603046N,24.258200E,111,24.5,56
1694,T,231006,074421,60.603081N,24.258307E,111,24.7,55
1695,T,231006,074422,60.603115N,24.258408E,111,24.3,53
1696,T,231006,074423,60.603153N,24.258509E,111,25.3,51
1697,T,231006,074424,60.603191N,24.258608E,111,25.2,50
1698,T,231006,074425,60.603233N,24.258711E,111,25.2,50
1699,T,231006,074426,60.603271N,24.258816E,111,25.7,50
1700,T,231006,074427,60.603313N,24.258917E,111,25.7,47
1701,T,231006,074428,60.603352N,24.259018E,111,26.5,49
1702,T,231006,074429,60.603397N,24.259125E,111,26.6,50
1703,T,231006,074430,60.603436N,24.259235E,111,27.9,52
1704,T,231006,074431,60.603477N,24.259350E,110,28.2,52
1705,T,231006,074432,60.603516N,24.259470E,110,28.7,55
1706,T,231006,074433,60.603558N,24.259596E,110,29.7,56
1707,T,231006,074434,60.603596N,24.259727E,109,30.2,58
1708,T,231006,074435,60.603634N,24.259857E,109,30.2,59
1709,T,231006,074436,60.603672N,24.259991E,109,30.0,60
1710,T,231006,074437,60.603706N,24.260122E,109,30.5,61
1711,T,231006,074438,60.603745N,24.260258E,109,30.6,61
1712,T,231006,074439,60.603783N,24.260389E,108,30.5,60
1713,T,231006,074440,60.603825N,24.260525E,109,30.1,60
1714,T,231006,074441,60.603859N,24.260654E,109,29.9,60
1715,T,231006,074442,60.603897N,24.260786E,109,29.4,60
1716,T,231006,074443,60.603931N,24.260916E,109,29.3,61
1717,T,231006,074444,60.603970N,24.261047E,108,29.3,61
1718,T,231006,074445,60.604000N,24.261181E,108,28.8,62
1719,T,231006,074446,60.604034N,24.261305E,108,28.4,62
1720,T,231006,074447,60.604069N,24.261433E,108,27.9,62
1721,T,231006,074448,60.604099N,24.261559E,107,27.8,62
1722,T,231006,074449,60.604134N,24.261683E,108,27.7,62
1723,T,231006,074450,60.604164N,24.261812E,108,27.2,63
1724,T,231006,074451,60.604191N,24.261936E,107,27.1,64
1725,T,231006,074452,60.604221N,24.262058E,108,26.6,64
1726,T,231006,074453,60.604248N,24.262178E,108,26.2,64
1727,T,231006,074454,60.604275N,24.262299E,108,25.7,64
1728,T,231006,074455,60.604305N,24.262417E,108,25.6,64
1729,T,231006,074456,60.604332N,24.262533E,108,25.2,64
1730,T,231006,074457,60.604359N,24.262644E,108,24.7,64
1731,T,231006,074458,60.604385N,24.262756E,107,24.8,64
1732,T,231006,074459,60.604408N,24.262871E,107,24.7,69
1733,T,231006,074500,60.604427N,24.262981E,107,22.7,70
1734,T,231006,074501,60.604446N,24.263090E,107,22.8,69
1735,T,231006,074502,60.604473N,24.263197E,106,22.3,68
1736,T,231006,074503,60.604488N,24.263300E,106,22.0,68
1737,T,231006,074504,60.604511N,24.263405E,106,21.7,67
1738,T,231006,074505,60.604527N,24.263504E,106,20.5,70
1739,T,231006,074506,60.604546N,24.263597E,106,19.9,70
1740,T,231006,074507,60.604565N,24.263699E,107,20.9,71
1741,T,231006,074508,60.604580N,24.263796E,106,20.5,72
1742,T,231006,074509,60.604591N,24.263899E,106,21.1,73
1743,T,231006,074510,60.604607N,24.264000E,106,21.2,73
1744,T,231006,074511,60.604630N,24.264099E,106,20.6,72
1745,T,231006,074512,60.604645N,24.264198E,106,20.7,71
1746,T,231006,074513,60.604660N,24.264297E,106,20.8,75
1747,T,231006,074514,60.604675N,24.264402E,106,21.4,74
1748,T,231006,074515,60.604698N,24.264502E,107,20.8,71
1749,T,231006,074516,60.604717N,24.264605E,107,20.9,71
1750,T,231006,074517,60.604733N,24.264704E,107,20.3,72
1751,T,231006,074518,60.604748N,24.264805E,107,20.3,72
1752,T,231006,074519,60.604759N,24.264904E,107,20.4,71
1753,T,231006,074520,60.604778N,24.264999E,107,20.4,72
1754,T,231006,074521,60.604794N,24.265102E,108,20.9,78
1755,T,231006,074522,60.604801N,24.265205E,108,20.3,77
1756,T,231006,074523,60.604820N,24.265308E,108,20.8,76
1757,T,231006,074524,60.604832N,24.265408E,108,20.9,73
1758,T,231006,074525,60.604843N,24.265507E,108,19.8,73
1759,T,231006,074526,60.604858N,24.265598E,108,19.5,74
1760,T,231006,074527,60.604877N,24.265694E,108,19.9,73
1761,T,231006,074528,60.604889N,24.265785E,108,19.4,73
1762,T,231006,074529,60.604904N,24.265882E,108,19.0,72
1763,T,231006,074530,60.604919N,24.265970E,107,18.4,71
1764,T,231006,074531,60.604927N,24.266060E,107,17.2,71
1765,T,231006,074532,60.604946N,24.266148E,107,17.6,70
1766,T,231006,074533,60.604961N,24.266237E,107,17.7,71
1767,T,231006,074534,60.604977N,24.266323E,107,17.5,72
1768,T,231006,074535,60.604988N,24.266411E,107,16.9,72
1769,T,231006,074536,60.605003N,24.266491E,107,16.9,70
1770,T,231006,074537,60.605015N,24.266575E,107,16.9,74
1771,T,231006,074538,60.605026N,24.266651E,107,15.9,71
1772,T,231006,074539,60.605042N,24.266727E,107,15.9,72
1773,T,231006,074540,60.605053N,24.266802E,106,15.6,67
1774,T,231006,074541,60.605072N,24.266876E,107,15.7,65
1775,T,231006,074542,60.605083N,24.266951E,107,15.7,66
1776,T,231006,074543,60.605099N,24.267027E,108,15.7,68
1777,T,231006,074544,60.605110N,24.267103E,108,15.6,70
1778,T,231006,074545,60.605122N,24.267176E,108,15.5,68
1779,T,231006,074546,60.605133N,24.267250E,108,15.5,71
1780,T,231006,074547,60.605148N,24.267324E,108,14.7,71
1781,T,231006,074548,60.605160N,24.267403E,108,16.0,71
1782,T,231006,074549,60.605175N,24.267483E,109,16.6,71
1783,T,231006,074550,60.605186N,24.267565E,109,16.5,72
1784,T,231006,074551,60.605209N,24.267658E,110,17.8,67
1785,T,231006,074552,60.605228N,24.267746E,110,17.8,61
1786,T,231006,074553,60.605247N,24.267830E,111,18.0,63
1787,T,231006,074554,60.605263N,24.267914E,111,17.5,63
1788,T,231006,074555,60.605286N,24.267998E,112,18.5,63
1789,T,231006,074556,60.605305N,24.268085E,112,18.4,65
1790,T,231006,074557,60.605328N,24.268175E,113,18.7,64
1791,T,231006,074558,60.605350N,24.268259E,113,18.7,63
1792,T,231006,074559,60.605373N,24.268337E,112,18.7,61
1793,T,231006,074600,60.605400N,24.268419E,113,19.1,60
1794,T,231006,074601,60.605427N,24.268503E,113,19.4,58
1795,T,231006,074602,60.605461N,24.268583E,113,20.3,52
1796,T,231006,074603,60.605488N,24.268669E,112,21.6,50
1797,T,231006,074604,60.605530N,24.268759E,112,23.0,49
1798,T,231006,074605,60.605564N,24.268850E,112,23.5,48
1799,T,231006,074606,60.605602N,24.268940E,112,23.2,47
1800,T,231006,074607,60.605644N,24.269032E,112,24.1,47
1801,T,231006,074608,60.605686N,24.269123E,112,24.7,45
1802,T,231006,074609,60.605728N,24.269215E,113,24.3,45
1803,T,231006,074610,60.605770N,24.269304E,113,24.4,45
1804,T,231006,074611,60.605816N,24.269396E,113,24.8,45
1805,T,231006,074612,60.605862N,24.269484E,113,24.5,43
1806,T,231006,074613,60.605904N,24.269566E,113,24.5,42
1807,T,231006,074614,60.605953N,24.269650E,114,24.1,41
1808,T,231006,074615,60.605995N,24.269726E,113,23.7,39
1809,T,231006,074616,60.606045N,24.269798E,113,23.7,37
1810,T,231006,074617,60.606094N,24.269863E,113,23.4,36
1811,T,231006,074618,60.606148N,24.269924E,113,24.0,35
1812,T,231006,074619,60.606201N,24.269987E,114,25.4,34
1813,T,231006,074620,60.606258N,24.270048E,113,25.9,23
1814,T,231006,074621,60.606319N,24.270102E,113,26.0,24
1815,T,231006,074622,60.606380N,24.270157E,113,26.9,23
1816,T,231006,074623,60.606445N,24.270208E,113,27.0,22
1817,T,231006,074624,60.606506N,24.270258E,113,26.5,20
1818,T,231006,074625,60.606571N,24.270306E,113,27.2,20
1819,T,231006,074626,60.606632N,24.270355E,112,26.7,19
1820,T,231006,074627,60.606697N,24.270399E,112,25.9,17
1821,T,231006,074628,60.606758N,24.270445E,112,27.1,16
1822,T,231006,074629,60.606823N,24.270487E,112,26.2,16
1823,T,231006,074630,60.606884N,24.270523E,112,25.4,16
1824,T,231006,074631,60.606945N,24.270557E,112,24.9,15
1825,T,231006,074632,60.607002N,24.270586E,112,23.3,14
1826,T,231006,074633,60.607059N,24.270617E,112,23.3,14
1827,T,231006,074634,60.607117N,24.270647E,112,23.2,14
1828,T,231006,074635,60.607166N,24.270674E,112,22.5,13
1829,T,231006,074636,60.607224N,24.270702E,112,22.4,14
1830,T,231006,074637,60.607277N,24.270723E,111,21.2,13
1831,T,231006,074638,60.607327N,24.270744E,111,21.1,12
1832,T,231006,074639,60.607376N,24.270763E,111,20.0,12
1833,T,231006,074640,60.607414N,24.270773E,110,18.5,10
1834,T,231006,074641,60.607460N,24.270784E,110,18.9,10
1835,T,231006,074642,60.607506N,24.270800E,110,18.6,9
1836,T,231006,074643,60.607552N,24.270817E,109,18.7,9
1837,T,231006,074644,60.607597N,24.270834E,109,19.2,10
1838,T,231006,074645,60.607643N,24.270857E,108,20.0,11
1839,T,231006,074646,60.607693N,24.270884E,108,19.9,13
1840,T,231006,074647,60.607746N,24.270922E,108,21.5,15
1841,T,231006,074648,60.607796N,24.270952E,107,20.9,17
1842,T,231006,074649,60.607845N,24.270983E,107,19.2,18
1843,T,231006,074650,60.607883N,24.271008E,107,18.5,19
1844,T,231006,074651,60.607929N,24.271036E,107,18.4,20
1845,T,231006,074652,60.607971N,24.271067E,107,17.4,19
1846,T,231006,074653,60.608021N,24.271114E,108,17.4,19
1847,T,231006,074654,60.608074N,24.271156E,109,18.1,20
1848,T,231006,074655,60.608131N,24.271214E,110,19.4,21
1849,T,231006,074656,60.608185N,24.271269E,111,19.2,23
1850,T,231006,074657,60.608231N,24.271324E,112,19.2,25
1851,T,231006,074658,60.608280N,24.271374E,112,19.3,27
1852,T,231006,074659,60.608318N,24.271423E,114,19.4,27
1853,T,231006,074700,60.608368N,24.271477E,114,19.5,27
1854,T,231006,074701,60.608414N,24.271524E,115,20.0,27
1855,T,231006,074702,60.608459N,24.271580E,115,20.3,27
1856,T,231006,074703,60.608505N,24.271639E,114,21.1,27
1857,T,231006,074704,60.608555N,24.271696E,115,21.4,28
1858,T,231006,074705,60.608604N,24.271755E,115,21.9,29
1859,T,231006,074706,60.608646N,24.271812E,115,21.5,29
1860,T,231006,074707,60.608700N,24.271870E,115,21.0,29
1861,T,231006,074708,60.608746N,24.271929E,115,20.5,30
1862,T,231006,074709,60.608788N,24.271984E,115,19.9,31
1863,T,231006,074710,60.608829N,24.272039E,115,19.5,31
1864,T,231006,074711,60.608871N,24.272097E,115,19.6,31
1865,T,231006,074712,60.608913N,24.272148E,115,18.8,31
1866,T,231006,074713,60.608955N,24.272200E,115,18.8,30
1867,T,231006,074714,60.608997N,24.272247E,114,19.3,29
1868,T,231006,074715,60.609039N,24.272299E,114,19.2,29
1869,T,231006,074716,60.609081N,24.272348E,114,19.2,29
1870,T,231006,074717,60.609123N,24.272398E,113,20.5,28
1871,T,231006,074718,60.609169N,24.272455E,113,21.5,30
1872,T,231006,074719,60.609215N,24.272516E,113,22.2,30
1873,T,231006,074720,60.609268N,24.272573E,113,23.0,30
1874,T,231006,074721,60.609322N,24.272635E,113,23.4,30
1875,T,231006,074722,60.609367N,24.272696E,112,24.6,30
1876,T,231006,074723,60.609425N,24.272760E,112,25.3,29
1877,T,231006,074724,60.609482N,24.272823E,112,25.2,29
1878,T,231006,074725,60.609535N,24.272892E,112,25.3,30
1879,T,231006,074726,60.609589N,24.272955E,112,24.3,29
1880,T,231006,074727,60.609646N,24.273016E,112,24.0,29
1881,T,231006,074728,60.609695N,24.273079E,112,24.5,29
1882,T,231006,074729,60.609749N,24.273140E,112,23.2,29
1883,T,231006,074730,60.609798N,24.273203E,112,23.2,29
1884,T,231006,074731,60.609848N,24.273264E,113,23.1,30
1885,T,231006,074732,60.609901N,24.273323E,113,22.3,29
1886,T,231006,074733,60.609951N,24.273384E,114,22.4,29
1887,T,231006,074734,60.610001N,24.273441E,114,22.4,30
1888,T,231006,074735,60.610046N,24.273499E,115,22.5,30
1889,T,231006,074736,60.610100N,24.273554E,115,22.4,29
1890,T,231006,074737,60.610149N,24.273605E,115,22.5,29
1891,T,231006,074738,60.610199N,24.273666E,115,22.9,28
1892,T,231006,074739,60.610249N,24.273722E,115,22.5,28
1893,T,231006,074740,60.610298N,24.273779E,115,23.4,28
1894,T,231006,074741,60.610355N,24.273836E,116,23.5,28
1895,T,231006,074742,60.610405N,24.273897E,116,23.0,29
1896,T,231006,074743,60.610455N,24.273956E,116,22.5,29
1897,T,231006,074744,60.610500N,24.274014E,116,22.0,30
1898,T,231006,074745,60.610554N,24.274073E,116,22.8,30
1899,T,231006,074746,60.610600N,24.274124E,116,21.7,30
1900,T,231006,074747,60.610649N,24.274183E,116,21.7,30
1901,T,231006,074748,60.610691N,24.274242E,115,20.4,31
1902,T,231006,074749,60.610737N,24.274296E,115,21.4,31
1903,T,231006,074750,60.610779N,24.274351E,114,21.0,32
1904,T,231006,074751,60.610817N,24.274401E,113,19.1,33
1905,T,231006,074752,60.610855N,24.274456E,113,20.9,35
1906,T,231006,074753,60.610897N,24.274525E,112,21.4,36
1907,T,231006,074754,60.610939N,24.274597E,111,23.2,37
1908,T,231006,074755,60.610992N,24.274677E,110,24.5,37
1909,T,231006,074756,60.611046N,24.274761E,109,25.8,37
1910,T,231006,074757,60.611107N,24.274857E,108,30.1,37
1911,T,231006,074758,60.611168N,24.274954E,107,28.6,37
1912,T,231006,074759,60.611233N,24.275047E,106,29.2,37
1913,T,231006,074800,60.611298N,24.275146E,106,29.2,37
1914,T,231006,074801,60.611362N,24.275253E,105,32.7,36
1915,T,231006,074802,60.611439N,24.275364E,105,35.7,36
1916,T,231006,074803,60.611519N,24.275482E,104,34.9,36
1917,T,231006,074804,60.611591N,24.275591E,104,33.2,36
1918,T,231006,074805,60.611664N,24.275690E,103,31.9,36
1919,T,231006,074806,60.611729N,24.275784E,103,30.3,36
1920,T,231006,074807,60.611797N,24.275885E,103,29.5,36
1921,T,231006,074808,60.611855N,24.275982E,104,28.9,36
1922,T,231006,074809,60.611916N,24.276072E,104,27.9,36
1923,T,231006,074810,60.611977N,24.276161E,105,26.6,36
1924,T,231006,074811,60.612034N,24.276243E,105,25.7,36
1925,T,231006,074812,60.612083N,24.276327E,105,24.9,36
1926,T,231006,074813,60.612137N,24.276405E,106,24.2,36
1927,T,231006,074814,60.612186N,24.276484E,106,24.8,36
1928,T,231006,074815,60.612240N,24.276564E,106,24.7,36
1929,T,231006,074816,60.612289N,24.276644E,106,24.7,36
1930,T,231006,074817,60.612339N,24.276724E,106,24.4,37
1931,T,231006,074818,60.612389N,24.276802E,107,23.7,37
1932,T,231006,074819,60.612438N,24.276878E,107,23.6,36
1933,T,231006,074820,60.612488N,24.276949E,107,22.1,36
1934,T,231006,074821,60.612534N,24.277014E,107,21.1,34
1935,T,231006,074822,60.612579N,24.277065E,107,21.0,25
1936,T,231006,074823,60.612629N,24.277094E,107,20.5,4
1937,T,231006,074824,60.612675N,24.277081E,108,18.2,339
1938,T,231006,074825,60.612720N,24.277037E,108,19.0,324
1939,T,231006,074826,60.612759N,24.276972E,108,19.1,313
1940,T,231006,074827,60.612793N,24.276903E,108,17.3,308
1941,T,231006,074828,60.612820N,24.276836E,109,17.4,309
1942,T,231006,074829,60.612846N,24.276770E,109,16.6,309
1943,T,231006,074830,60.612873N,24.276712E,109,14.6,312
1944,T,231006,074831,60.612896N,24.276655E,109,14.6,312
1945,T,231006,074832,60.612923N,24.276609E,109,14.5,322
1946,T,231006,074833,60.612961N,24.276567E,110,14.8,326
1947,T,231006,074834,60.612988N,24.276525E,110,14.2,325
1948,T,231006,074835,60.613022N,24.276485E,110,14.6,323
1949,T,231006,074836,60.613052N,24.276443E,111,15.4,321
1950,T,231006,074837,60.613083N,24.276396E,112,15.8,322
1951,T,231006,074838,60.613121N,24.276352E,113,16.4,325
1952,T,231006,074839,60.613148N,24.276302E,113,16.3,323
1953,T,231006,074840,60.613178N,24.276255E,114,14.8,322
1954,T,231006,074841,60.613209N,24.276213E,114,13.6,323
1955,T,231006,074842,60.613239N,24.276159E,115,14.7,315
1956,T,231006,074843,60.613274N,24.276108E,115,14.4,317
1957,T,231006,074844,60.613300N,24.276056E,115,15.0,318
1958,T,231006,074845,60.613331N,24.276005E,115,14.6,318
1959,T,231006,074846,60.613361N,24.275951E,116,15.7,316
1960,T,231006,074847,60.613392N,24.275898E,116,14.5,316
1961,T,231006,074848,60.613419N,24.275845E,117,14.5,315
1962,T,231006,074849,60.613445N,24.275791E,116,12.4,320
1963,T,231006,074850,60.613472N,24.275743E,117,13.0,319
1964,T,231006,074851,60.613495N,24.275692E,117,14.2,317
1965,T,231006,074852,60.613525N,24.275640E,118,14.3,319
1966,T,231006,074853,60.613556N,24.275591E,117,14.3,317
1967,T,231006,074854,60.613583N,24.275541E,118,14.0,323
1968,T,231006,074855,60.613617N,24.275496E,118,14.4,324
1969,T,231006,074856,60.613644N,24.275454E,119,13.7,324
1970,T,231006,074857,60.613682N,24.275404E,119,13.8,329
1971,T,231006,074858,60.613708N,24.275358E,119,13.7,327
1972,T,231006,074859,60.613735N,24.275316E,120,13.2,328
1973,T,231006,074900,60.613766N,24.275269E,120,15.0,325
1974,T,231006,074901,60.613800N,24.275227E,119,15.5,332
1975,T,231006,074902,60.613838N,24.275192E,119,14.9,341
1976,T,231006,074903,60.613873N,24.275156E,119,15.0,340
1977,T,231006,074904,60.613903N,24.275110E,119,16.2,338
1978,T,231006,074905,60.613937N,24.275057E,118,16.1,336
1979,T,231006,074906,60.613968N,24.274998E,118,17.2,334
1980,T,231006,074907,60.613998N,24.274937E,118,17.6,332
1981,T,231006,074908,60.614033N,24.274876E,118,18.4,331
1982,T,231006,074909,60.614067N,24.274811E,118,18.5,329
1983,T,231006,074910,60.614101N,24.274742E,118,18.5,313
1984,T,231006,074911,60.614128N,24.274673E,118,17.5,309
1985,T,231006,074912,60.614159N,24.274603E,118,18.4,308
1986,T,231006,074913,60.614189N,24.274529E,118,18.4,307
1987,T,231006,074914,60.614216N,24.274454E,118,18.3,307
1988,T,231006,074915,60.614243N,24.274384E,118,18.4,309
1989,T,231006,074916,60.614277N,24.274305E,117,19.4,309
1990,T,231006,074917,60.614304N,24.274225E,117,19.5,307
1991,T,231006,074918,60.614330N,24.274143E,117,19.5,306
1992,T,231006,074919,60.614361N,24.274059E,117,19.0,306
1993,T,231006,074920,60.614380N,24.273973E,117,19.4,305
1994,T,231006,074921,60.614399N,24.273880E,117,19.7,304
1995,T,231006,074922,60.614414N,24.273790E,117,19.9,303
1996,T,231006,074923,60.614437N,24.273697E,117,19.9,302
1997,T,231006,074924,60.614449N,24.273598E,117,19.9,301
1998,T,231006,074925,60.614464N,24.273504E,117,19.5,299
1999,T,231006,074926,60.614479N,24.273409E,116,19.6,298
